ID,Americas,EU,APAC,"missing
completely",Dupes,Database,,Schema,Type,Name,"comments
in column
AF?","# queries
","# users
","storage
in GB","mapped
AURORA
source product","mapped
AURORA
data product",comments,Data Model Availability,UAT Start Date,Go-live Date,,PRE-FILTER
ANALYTICS;MAP_GEO_HIERARCHY_RAD_KR,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_HIERARCHY_RAD_KR,no,89,6,0,,,,,,,,
ANALYTICS;MAP_GEO_HIERARCHY_RAD_NZ,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_HIERARCHY_RAD_NZ,no,89,6,0,,,,,,,,
ANALYTICS;MAP_GEO_HIERARCHY_RAD_RU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_HIERARCHY_RAD_RU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_GEO_HIERARCHY_RAD_TH,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_HIERARCHY_RAD_TH,no,89,6,0,,,,,,,,
ANALYTICS;MAP_GEO_TERRITORY_RAD_AU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_TERRITORY_RAD_AU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_GEO_TERRITORY_RAD_FR,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_TERRITORY_RAD_FR,no,89,6,0,,,,,,,,
ANALYTICS;MAP_GEO_TERRITORY_RAD_GLOBAL,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_TERRITORY_RAD_GLOBAL,no,89,6,0.001,,,,,,,,
ANALYTICS;MAP_GEO_TERRITORY_RAD_NZ,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_GEO_TERRITORY_RAD_NZ,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_AU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_AU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_DE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_DE,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_FR,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_FR,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_GLOBAL,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_GLOBAL,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_IT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_IT,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_JP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_JP,no,89,6,0,,,,,,,,Japan
ANALYTICS;MAP_PROD_HIERARCHY_RAD_NZ,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_NZ,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_RU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_RU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_TH,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_TH,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_HIERARCHY_RAD_UK,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_HIERARCHY_RAD_UK,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_LN_LIFE_CYCL_MOD_RAD_AU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_LN_LIFE_CYCL_MOD_RAD_AU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_LN_LIFE_CYCL_MOD_RAD_IT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_LN_LIFE_CYCL_MOD_RAD_IT,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_LN_LIFE_CYCL_MOD_RAD_JP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_LN_LIFE_CYCL_MOD_RAD_JP,no,89,6,0,,,,,,,,Japan
ANALYTICS;MAP_PROD_LN_LIFE_CYCL_MOD_RAD_KR,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_LN_LIFE_CYCL_MOD_RAD_KR,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_LN_LIFE_CYCL_MOD_RAD_NZ,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_LN_LIFE_CYCL_MOD_RAD_NZ,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PROD_LN_LIFE_CYCL_MOD_RAD_RU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PROD_LN_LIFE_CYCL_MOD_RAD_RU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_PRODUCT_VOL_CONV_FACTOR,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_PRODUCT_VOL_CONV_FACTOR,no,89,6,0,,,,,,,,
ANALYTICS;MAP_SSALES_MONTHLY_TERRITORY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_SSALES_MONTHLY_TERRITORY,no,89,6,0,,,,,,,,
ANALYTICS;MAP_SURVEY_QUESTION__QUESTION_MAPPING,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_SURVEY_QUESTION__QUESTION_MAPPING,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;MAP_TERRITORY_CWID_RLS_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_TERRITORY_CWID_RLS_RAD,no,89,6,0,,,,,,,,
ANALYTICS;MAP_TERRITORY_CWID_RLS_RAD_AU,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_TERRITORY_CWID_RLS_RAD_AU,no,89,6,0,,,,,,,,
ANALYTICS;MAP_TERRITORY_CWID_RLS_RAD_TH,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MAP_TERRITORY_CWID_RLS_RAD_TH,no,89,6,0,,,,,,,,
ANALYTICS;MARKETFACTORMONTHLY__MARKETCONVERSION,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MARKETFACTORMONTHLY__MARKETCONVERSION,no,89,6,0,,,,,,,,
ANALYTICS;MARKETFACTORWEEKLY__MARKETCONVERSION,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MARKETFACTORWEEKLY__MARKETCONVERSION,no,89,6,0,,,,,,,,
ANALYTICS;MARKETS,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MARKETS,no,89,6,0,,,,,,,,
ANALYTICS;MDM_CDP_GEOGRAPHY_CT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MDM_CDP_GEOGRAPHY_CT,no,89,6,0.003,Reltio MDM,,,,,,,MDM
ANALYTICS;MDM_CUSTOMERS_GROUP_RELEVANT__CUSTOMERS_GROUP_RELEVANT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MDM_CUSTOMERS_GROUP_RELEVANT__CUSTOMERS_GROUP_RELEVANT,no,89,6,0,Reltio MDM,,,,,,,MDM
ANALYTICS;MDS_BUNIT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MDS_BUNIT,no,89,6,0,,,,,,,,
ANALYTICS;MERCADOS_IMS__MERCADOS,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MERCADOS_IMS__MERCADOS,no,89,6,0,,,,,,,,
ANALYTICS;MONTHLY_BAYER_BRICK_MASTER_DATA__TEAMMARKET,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MONTHLY_BAYER_BRICK_MASTER_DATA__TEAMMARKET,no,89,6,0,,,,,,,,
ANALYTICS;MONTHLY_DATA,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,MONTHLY_DATA,no,89,6,0,,,,,,,,
ANALYTICS;OBJECTIF__SHEET0,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,OBJECTIF__SHEET0,no,89,6,0,,,,,,,,
ANALYTICS;OBJECTIVES_FILES,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,OBJECTIVES_FILES,no,89,6,0,,,,,,,,
ANALYTICS;OUTLET,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,OUTLET,no,89,6,0,,,,,,,,
ANALYTICS;PRODUCT_LIST_CME,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,PRODUCT_LIST_CME,no,89,6,0,,,,,,,,
ANALYTICS;PRODUKTSTAMMDATEN__PRODUKTSTAMMDATEN,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,PRODUKTSTAMMDATEN__PRODUKTSTAMMDATEN,no,89,6,0,,,,,,,,
ANALYTICS;PRZEDSTAWICIELE_MAPOWANIE__VEEVA_SELL_IN_SELL_OUT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,PRZEDSTAWICIELE_MAPOWANIE__VEEVA_SELL_IN_SELL_OUT,no,89,6,0,,,,,,,,Veeva
ANALYTICS;REF_FR_TNN_MAP_TERRITORY_HIERARCHY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_FR_TNN_MAP_TERRITORY_HIERARCHY,no,89,6,0.013,Vault CRM,,,,,,,
ANALYTICS;REF_IB_DATA_JP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_IB_DATA_JP,no,89,6,0.001,,,,,,,,Japan
ANALYTICS;REF_SCANNER_COUNT_JP,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_SCANNER_COUNT_JP,no,89,6,0.001,,,,,,,,Japan
ANALYTICS;REF_SFDC_FOREIGN_KEY_RAD_DE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_SFDC_FOREIGN_KEY_RAD_DE,no,89,6,0.007,,,,,,,,
ANALYTICS;REF_TARGETS_CA,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REF_TARGETS_CA,no,89,6,0.001,,,,,,,,
ANALYTICS;REP_ACCOUNT_CONSENT_BRAND_WEEKLY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_BRAND_WEEKLY,no,89,6,0.036,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_BRAND_WEEKLY_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_BRAND_WEEKLY_BASE,no,89,6,33.052,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_BRAND_WEEKLY_MONTHLY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_BRAND_WEEKLY_MONTHLY,no,89,6,0.033,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_HIST_NRAD_POC,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_HIST_NRAD_POC,no,89,6,2.499,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_HIST_V3,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_HIST_V3,no,89,6,2.346,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_LATEST_MONTH_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_LATEST_MONTH_RAD,no,89,6,0.22,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_LATEST_MONTH_V2,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_LATEST_MONTH_V2,no,89,6,1.352,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_CONSENT_WITHOUT_TH,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_CONSENT_WITHOUT_TH,no,89,6,14.838,Truman,,,,,,,Truman
ANALYTICS;REP_ACCOUNT_KAM,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACCOUNT_KAM,no,89,6,0.102,,,,,,,,
ANALYTICS;REP_ACTUAL_CALLS,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS,no,89,6,3.138,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_BASE,no,89,6,12.321,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_BASE_HCO,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_BASE_HCO,no,89,6,0.601,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_BASE_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_BASE_RAD,no,89,6,0.368,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_BASE_V2_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_BASE_V2_RAD,no,89,6,0.417,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_CD_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_CD_RAD,no,89,6,0.023,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_CDNT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_CDNT,no,89,6,1.269,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_CDT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_CDT,no,89,6,1.607,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_CDT_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_CDT_RAD,no,89,6,0.017,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_CYCLES_COUNTRY_PART2,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_CYCLES_COUNTRY_PART2,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_MT_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_MT_RAD,no,89,6,0.328,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_NEW_NORMAL_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_NEW_NORMAL_BASE,no,89,6,4.767,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_NEW_NORMAL_WEEKLY_MONTHLY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_NEW_NORMAL_WEEKLY_MONTHLY,no,89,6,0.032,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_RAD,no,89,6,0.24,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_V2,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_V2,no,89,6,3.462,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ACTUAL_CALLS_V2_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ACTUAL_CALLS_V2_RAD,no,89,6,0.215,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_ALL_CHANNEL_ACTIVITY_W_CORE_MESSAGE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ALL_CHANNEL_ACTIVITY_W_CORE_MESSAGE,no,89,6,4.751,,,,,,,,
ANALYTICS;REP_ALL_CHANNEL_ACTIVITY_W_CORE_MESSAGE_POC,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_ALL_CHANNEL_ACTIVITY_W_CORE_MESSAGE_POC,no,89,6,3.971,,,,,,,,
ANALYTICS;REP_APPROVED_EMAIL_ACTIVITY_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_ACTIVITY_BASE,no,89,6,0.196,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_ACTIVITY_BASE_POC,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_ACTIVITY_BASE_POC,no,89,6,0.235,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_BASE,no,89,6,2.36,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_BASE_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_BASE_RAD,no,89,6,0.102,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_BASE_WITH_CORE_MESSAGE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_BASE_WITH_CORE_MESSAGE,no,89,6,0.7,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_BASE_WITH_CORE_MESSAGE_EMAILS,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_BASE_WITH_CORE_MESSAGE_EMAILS,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_BASE_WITH_CORE_MESSAGE_MAIN,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_BASE_WITH_CORE_MESSAGE_MAIN,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_COMBINED_DETAIL_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_COMBINED_DETAIL_RAD,no,89,6,0.107,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_COMBINED_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_COMBINED_RAD,no,89,6,0.044,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_CYCLE_DATA,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_CYCLE_DATA,no,89,6,2.74,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_MONTHLY_DATA,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_MONTHLY_DATA,no,89,6,2.046,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_NEW_NORMAL_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_NEW_NORMAL_BASE,no,89,6,7.106,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_NEW_NORMAL_WEEKLY_MONTHLY,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_NEW_NORMAL_WEEKLY_MONTHLY,no,89,6,0.009,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_PIT_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_PIT_RAD,no,89,6,0.038,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_RAD,no,89,6,0.383,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_WITH_CORE_MESSAGE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_WITH_CORE_MESSAGE,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_YEARLY_DATA,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_YEARLY_DATA,no,89,6,3.059,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_YEARLY_DATA_RAD,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_YEARLY_DATA_RAD,no,89,6,0.12,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_YEARLY_DATA_WITH_CORE_MESSAGE_CM,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_YEARLY_DATA_WITH_CORE_MESSAGE_CM,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_APPROVED_EMAIL_YEARLY_DATA_WITH_CORE_MESSAGE_MAIN,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_APPROVED_EMAIL_YEARLY_DATA_WITH_CORE_MESSAGE_MAIN,no,89,6,0,Vault CRM,,,,,,,Veeva
ANALYTICS;REP_B360_PROMOTIONAL_PERFORMANCE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_B360_PROMOTIONAL_PERFORMANCE,no,89,6,0.001,,,,,,,,
ANALYTICS;REP_B360_RX,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_B360_RX,no,89,6,0,,,,,,,,
ANALYTICS;REP_B360_SEGMENTATION,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_B360_SEGMENTATION,no,89,6,1.169,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS,no,89,6,0.039,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS_APPROVEDEMAIL_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS_APPROVEDEMAIL_BASE,no,89,6,16.556,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS_EMAILNEWSLETTER_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS_EMAILNEWSLETTER_BASE,no,89,6,20.77,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS_EVENT_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS_EVENT_BASE,no,89,6,1.992,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS_FACTCALL_ALLCHANNEL_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS_FACTCALL_ALLCHANNEL_BASE,no,89,6,6.507,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS_FACTCALL_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS_FACTCALL_BASE,no,89,6,0.02,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_INTERACTIONS_FACTFIELDDAY_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_INTERACTIONS_FACTFIELDDAY_BASE,no,89,6,0.006,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_PRODUCT_COUNTRY_PERIOD_MAPPING,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_PRODUCT_COUNTRY_PERIOD_MAPPING,no,89,6,0.259,,,,,,,,
ANALYTICS;REP_BRAND_ACTIVITY_SUGGESTIONS,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_ACTIVITY_SUGGESTIONS,no,89,6,0,,,,,,,,
ANALYTICS;REP_BRAND_PRODUCT_SEGMENT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND_PRODUCT_SEGMENT,no,89,6,0.294,,,,,,,,
ANALYTICS;REP_BRAND360_RX,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND360_RX,no,89,6,0,,,,,,,,
ANALYTICS;REP_BRAND360_SEGMENTATION,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND360_SEGMENTATION,no,89,6,1.72,,,,,,,,
ANALYTICS;REP_BRAND360_SEGMENTATION_ACTIVATION,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND360_SEGMENTATION_ACTIVATION,no,89,6,1.747,,,,,,,,
ANALYTICS;REP_BRAND360_SU_DOT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_BRAND360_SU_DOT,no,89,6,0,,,,,,,,
ANALYTICS;REP_C360_CHANNEL_ENGAGEMENT,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_C360_CHANNEL_ENGAGEMENT,no,89,6,0.291,,,,,,,,
ANALYTICS;REP_C360_REACH_FREQ,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_C360_REACH_FREQ,no,89,6,0.013,,,,,,,,
ANALYTICS;REP_CALLS_ACTIVITY_BASE,0,0,0,1,,CPH_DB_PROD,,ANALYTICS,BASE TABLE,REP_CALLS_ACTIVITY_BASE,no,89,6,0.728,Vault CRM,,,,,,,Veeva
